,frame,team,time,value,period
2906,128228,Away,2062.44,1.0,2
2907,128253,Away,2063.44,1.0,2
2908,128278,Away,2064.44,1.0,2
2909,128303,Away,2065.44,0.9,2
2910,128328,Away,2066.44,1.0,2
2911,128353,Away,2067.44,1.1,2
2912,128378,Away,2068.44,1.2,2
2913,128403,Away,2069.44,1.1,2
2914,128428,Home,2070.44,0.8,2
2915,128453,Home,2071.44,0.8,2
2916,128478,Home,2072.44,0.8,2
2917,128503,Home,2073.44,0.8,2
2918,128528,Home,2074.44,0.9,2
2919,128553,Home,2075.44,1.5,2
2920,128578,Home,2076.44,1.8,2
2921,128603,Home,2077.44,1.1,2
2922,128628,Home,2078.44,1.0,2
2923,128653,Home,2079.44,0.9,2
2924,128678,Home,2080.44,1.0,2
2925,128703,Away,2081.44,0.8,2
2926,128728,Away,2082.44,0.8,2
2927,128753,Away,2083.44,0.8,2
2928,128778,Away,2084.44,0.8,2
2929,128803,Away,2085.44,0.8,2
2930,128828,Away,2086.44,0.8,2
2931,128853,Away,2087.44,0.8,2
2932,128878,Away,2088.44,0.8,2
2933,128903,Away,2089.44,0.8,2
2934,128928,Away,2090.44,0.8,2
2935,128953,Away,2091.44,0.8,2
2936,128978,Away,2092.44,0.8,2
2937,129003,Away,2093.44,0.8,2
2938,129028,Away,2094.44,0.8,2
2939,129053,Away,2095.44,0.8,2
2940,129078,Away,2096.44,0.8,2
2941,129103,Away,2097.44,0.8,2
2942,130141,Away,2138.96,1.1,2
2943,130166,Away,2139.96,1.0,2
2944,130191,Away,2140.96,1.0,2
2945,130216,Away,2141.96,1.0,2
2946,130241,Away,2142.96,0.9,2
2947,130266,Away,2143.96,0.9,2
2948,130291,Away,2144.96,0.9,2
2949,130316,Away,2145.96,0.9,2
2950,130341,Away,2146.96,0.9,2
2951,130366,Away,2147.96,0.9,2
2952,130391,Away,2148.96,0.9,2
2953,130416,Away,2149.96,0.9,2
2954,130441,Away,2150.96,0.9,2
2955,130466,Away,2151.96,0.9,2
2956,130491,Away,2152.96,0.9,2
2957,130516,Away,2153.96,0.9,2
2958,130541,Away,2154.96,0.9,2
2959,130566,Away,2155.96,0.9,2
2960,130591,Away,2156.96,1.0,2
2961,130616,Away,2157.96,1.0,2
2962,130641,Away,2158.96,1.0,2
2963,130666,Away,2159.96,1.0,2
2964,130691,Away,2160.96,1.1,2
2965,130716,Away,2161.96,1.2,2
2966,130741,Away,2162.96,1.1,2
2967,130766,Home,2163.96,0.9,2
2968,130791,Home,2164.96,1.0,2
2969,130816,Home,2165.96,1.0,2
2970,130841,Home,2166.96,1.1,2
2971,130866,Home,2167.96,1.3,2
2972,130891,Home,2168.96,1.4,2
2973,130916,Home,2169.96,1.3,2
2974,130941,Home,2170.96,1.5,2
2975,130966,Home,2171.96,1.8,2
2976,130991,Home,2172.96,2.1,2
2977,131016,Home,2173.96,2.2,2
2978,131041,Away,2174.96,0.6,2
2979,131066,Away,2175.96,0.5,2
2980,131091,Away,2176.96,0.6,2
2981,131116,Home,2177.96,1.3,2
2982,131141,Home,2178.96,1.2,2
2983,131166,Home,2179.96,1.1,2
2984,131191,Home,2180.96,1.1,2
2985,131216,Home,2181.96,1.1,2
2986,131241,Home,2182.96,1.1,2
2987,131266,Home,2183.96,1.0,2
2988,131547,Away,2195.2,0.9,2
2989,131572,Away,2196.2,1.0,2
2990,131597,Away,2197.2,1.0,2
2991,131622,Home,2198.2,0.8,2
2992,131647,Home,2199.2,0.9,2
2993,131672,Home,2200.2,0.9,2
2994,131697,Home,2201.2,0.9,2
2995,131722,Home,2202.2,0.9,2
2996,131747,Home,2203.2,0.9,2
2997,131772,Home,2204.2,1.0,2
2998,131797,Home,2205.2,1.0,2
2999,131822,Home,2206.2,1.0,2
3000,131847,Home,2207.2,1.0,2
3001,131872,Home,2208.2,0.9,2
3002,131897,Home,2209.2,0.9,2
3003,131922,Home,2210.2,0.9,2
3004,131947,Home,2211.2,0.9,2
3005,131972,Home,2212.2,1.0,2
3006,131997,Home,2213.2,1.0,2
3007,132022,Home,2214.2,1.0,2
3008,132047,Home,2215.2,1.1,2
3009,132072,Home,2216.2,1.1,2
3010,132097,Home,2217.2,1.1,2
3011,132122,Home,2218.2,1.2,2
3012,132147,Home,2219.2,1.2,2
3013,132172,Home,2220.2,1.3,2
3014,132197,Home,2221.2,1.4,2
3015,132222,Home,2222.2,1.3,2
3016,132247,Home,2223.2,1.3,2
3017,132272,Home,2224.2,1.4,2
3018,132297,Home,2225.2,1.5,2
3019,132322,Home,2226.2,1.8,2
3020,132347,Home,2227.2,2.0,2
3021,132873,Home,2248.24,1.7,2
3022,132898,Home,2249.24,1.7,2
3023,132923,Home,2250.24,1.6,2
3024,132948,Home,2251.24,1.6,2
3025,132973,Home,2252.24,1.7,2
3026,132998,Home,2253.24,1.9,2
3027,133023,Home,2254.24,1.9,2
3028,133048,Home,2255.24,2.0,2
3029,133073,Home,2256.24,2.0,2
3030,134292,Home,2305.0,3.0,2
3031,134317,Home,2306.0,2.4,2
3032,134342,Away,2307.0,0.6,2
3033,134367,Away,2308.0,0.6,2
3034,134392,Home,2309.0,2.0,2
3035,134417,Home,2310.0,2.0,2
3036,134442,Home,2311.0,2.2,2
3037,134639,Away,2318.88,0.7,2
3038,134664,Away,2319.88,0.7,2
3039,134689,Away,2320.88,0.7,2
3040,134714,Away,2321.88,0.7,2
3041,134739,Away,2322.88,0.7,2
3042,134764,Away,2323.88,0.7,2
3043,134789,Away,2324.88,0.7,2
3044,134814,Away,2325.88,0.7,2
3045,134839,Away,2326.88,0.7,2
3046,134864,Away,2327.88,0.7,2
3047,134889,Away,2328.88,0.6,2
3048,134914,Away,2329.88,0.6,2
3049,134939,Away,2330.88,0.6,2
3050,134964,Away,2331.88,0.6,2
3051,134989,Away,2332.88,0.7,2
3052,135014,Away,2333.88,0.8,2
3053,135039,Home,2334.88,1.1,2
3054,135064,Home,2335.88,1.1,2
3055,135089,Home,2336.88,1.1,2
3056,135114,Home,2337.88,1.0,2
3057,135139,Home,2338.88,0.9,2
3058,135164,Home,2339.88,0.9,2
3059,135189,Away,2340.88,1.0,2
3060,135214,Away,2341.88,1.1,2
3061,135239,Away,2342.88,1.1,2
3062,135264,Home,2343.88,0.7,2
3063,135289,Home,2344.88,0.6,2
3064,135314,Home,2345.88,0.6,2
3065,135339,Home,2346.88,0.6,2
3066,135364,Home,2347.88,0.6,2
3067,135389,Home,2348.88,0.6,2
3068,135531,Away,2354.56,1.6,2
3069,135556,Away,2355.56,1.6,2
3070,135581,Away,2356.56,1.8,2
3071,135606,Away,2357.56,2.0,2
3072,135631,Home,2358.56,0.6,2
3073,135656,Home,2359.56,0.6,2
3074,135681,Home,2360.56,0.6,2
3075,135706,Home,2361.56,0.6,2
3076,135731,Home,2362.56,0.6,2
3077,135756,Home,2363.56,0.6,2
3078,135781,Away,2364.56,1.3,2
3079,135806,Away,2365.56,1.3,2
3080,135831,Away,2366.56,1.3,2
3081,135856,Away,2367.56,1.4,2
3082,135881,Home,2368.56,0.7,2
3083,135906,Home,2369.56,0.7,2
3084,135931,Away,2370.56,1.2,2
3085,135956,Away,2371.56,1.1,2
3086,135981,Away,2372.56,1.1,2
3087,136006,Away,2373.56,1.0,2
3088,136031,Away,2374.56,1.0,2
3089,136056,Away,2375.56,1.0,2
3090,136081,Away,2376.56,1.0,2
3091,136106,Away,2377.56,1.0,2
3092,136131,Away,2378.56,1.1,2
3093,136156,Away,2379.56,1.1,2
3094,136181,Away,2380.56,1.1,2
3095,136206,Away,2381.56,1.1,2
3096,136231,Away,2382.56,1.1,2
3097,136256,Away,2383.56,1.1,2
3098,136281,Away,2384.56,1.1,2
3099,136306,Away,2385.56,1.1,2
3100,136331,Away,2386.56,1.1,2
3101,136356,Away,2387.56,1.1,2
3102,136381,Away,2388.56,1.1,2
3103,136406,Away,2389.56,1.2,2
3104,136431,Away,2390.56,1.2,2
3105,136733,Away,2402.64,1.5,2
3106,136758,Home,2403.64,0.6,2
3107,136783,Home,2404.64,0.6,2
3108,137010,Home,2413.72,0.6,2
3109,137035,Home,2414.72,0.6,2
3110,137060,Home,2415.72,0.6,2
3111,137085,Home,2416.72,0.6,2
3112,137110,Home,2417.72,0.6,2
3113,137135,Home,2418.72,0.6,2
3114,137160,Home,2419.72,0.7,2
3115,137185,Home,2420.72,0.7,2
3116,137210,Home,2421.72,0.7,2
3117,137235,Home,2422.72,0.8,2
3118,137260,Home,2423.72,0.7,2
3119,137285,Home,2424.72,0.7,2
3120,137310,Away,2425.72,1.2,2
3121,137335,Away,2426.72,1.2,2
3122,137360,Away,2427.72,1.1,2
3123,137385,Away,2428.72,1.1,2
3124,137410,Away,2429.72,1.1,2
3125,137435,Away,2430.72,1.2,2
3126,137460,Away,2431.72,1.2,2
3127,137485,Away,2432.72,1.3,2
3128,137510,Away,2433.72,1.2,2
3129,137535,Away,2434.72,1.2,2
3130,137560,Away,2435.72,1.1,2
3131,137585,Away,2436.72,1.1,2
3132,137610,Away,2437.72,1.1,2
3133,137635,Away,2438.72,1.1,2
3134,137660,Away,2439.72,1.1,2
3135,137685,Away,2440.72,1.1,2
3136,137710,Away,2441.72,1.1,2
3137,137735,Away,2442.72,1.2,2
3138,137760,Away,2443.72,1.4,2
3139,137785,Home,2444.72,0.7,2
3140,137810,Home,2445.72,0.7,2
3141,137835,Home,2446.72,0.7,2
3142,137860,Home,2447.72,0.7,2
3143,137885,Home,2448.72,0.8,2
3144,137910,Home,2449.72,0.9,2
3145,137935,Home,2450.72,1.0,2
3146,137960,Away,2451.72,0.9,2
3147,137985,Away,2452.72,0.9,2
3148,138010,Away,2453.72,0.9,2
3149,138035,Away,2454.72,0.8,2
3150,138060,Away,2455.72,0.9,2
3151,138085,Away,2456.72,0.9,2
3152,138110,Home,2457.72,0.7,2
3153,138135,Home,2458.72,0.7,2
3154,138160,Home,2459.72,0.7,2
3155,138185,Home,2460.72,0.7,2
3156,138210,Home,2461.72,0.6,2
3157,138235,Home,2462.72,0.6,2
3158,138260,Home,2463.72,0.6,2
3159,138285,Home,2464.72,0.6,2
3160,138310,Away,2465.72,1.2,2
3161,138335,Away,2466.72,1.2,2
3162,138360,Away,2467.72,1.2,2
3163,138885,Home,2488.72,0.8,2
3164,138910,Home,2489.72,0.7,2
3165,138935,Home,2490.72,0.7,2
3166,138960,Away,2491.72,1.0,2
3167,138985,Away,2492.72,1.0,2
3168,139010,Away,2493.72,0.9,2
3169,139035,Away,2494.72,0.9,2
3170,139060,Away,2495.72,0.9,2
3171,139085,Away,2496.72,0.8,2
3172,139110,Away,2497.72,0.9,2
3173,139135,Away,2498.72,0.9,2
3174,139160,Away,2499.72,0.9,2
3175,139185,Away,2500.72,0.8,2
3176,139210,Away,2501.72,0.8,2
3177,139235,Away,2502.72,0.8,2
3178,139260,Away,2503.72,0.8,2
3179,139285,Away,2504.72,0.8,2
3180,139310,Away,2505.72,0.8,2
3181,139335,Away,2506.72,0.8,2
3182,139360,Away,2507.72,0.8,2
3183,139385,Away,2508.72,0.8,2
3184,139786,Away,2524.76,0.8,2
3185,139811,Away,2525.76,0.8,2
3186,139836,Away,2526.76,1.0,2
3187,139861,Away,2527.76,1.1,2
3188,139886,Home,2528.76,0.9,2
3189,139911,Home,2529.76,0.8,2
3190,139936,Home,2530.76,0.8,2
3191,139961,Home,2531.76,0.9,2
3192,139986,Home,2532.76,0.9,2
3193,140011,Home,2533.76,0.8,2
3194,140036,Home,2534.76,0.8,2
3195,140061,Home,2535.76,0.8,2
3196,140086,Home,2536.76,0.8,2
3197,140111,Home,2537.76,0.8,2
3198,140136,Home,2538.76,0.9,2
3199,140161,Home,2539.76,0.9,2
3200,140186,Home,2540.76,0.9,2
3201,140211,Home,2541.76,1.0,2
3202,140236,Away,2542.76,0.8,2
3203,140261,Away,2543.76,0.8,2
3204,140286,Away,2544.76,0.8,2
3205,140311,Away,2545.76,0.8,2
3206,140336,Away,2546.76,0.8,2
3207,140361,Away,2547.76,0.8,2
3208,140386,Away,2548.76,0.7,2
3209,140411,Away,2549.76,0.7,2
3210,140436,Away,2550.76,0.8,2
3211,140461,Away,2551.76,0.8,2
3212,140486,Away,2552.76,0.9,2
3213,140511,Home,2553.76,1.0,2
3214,140536,Away,2554.76,0.9,2
3215,140561,Away,2555.76,0.9,2
3216,140586,Away,2556.76,0.9,2
3217,140611,Away,2557.76,1.0,2
3218,140636,Away,2558.76,0.9,2
3219,140661,Away,2559.76,0.9,2
3220,140686,Away,2560.76,0.9,2
3221,140711,Away,2561.76,0.9,2
3222,140736,Away,2562.76,0.9,2
3223,140761,Away,2563.76,1.1,2
3224,140786,Away,2564.76,1.1,2
3225,140811,Away,2565.76,1.1,2
3226,140836,Away,2566.76,1.1,2
3227,140861,Away,2567.76,1.1,2
3228,140886,Home,2568.76,0.7,2
3229,140911,Home,2569.76,0.7,2
3230,141060,Away,2575.72,1.0,2
3231,141085,Away,2576.72,1.0,2
3232,141110,Away,2577.72,1.0,2
3233,141135,Away,2578.72,1.0,2
3234,141160,Away,2579.72,1.0,2
3235,141185,Away,2580.72,0.9,2
3236,141210,Away,2581.72,1.0,2
3237,141235,Away,2582.72,1.0,2
3238,141260,Away,2583.72,1.0,2
3239,141285,Away,2584.72,1.1,2
3240,141310,Away,2585.72,1.1,2
3241,141335,Away,2586.72,1.1,2
3242,141360,Away,2587.72,1.1,2
3243,141385,Home,2588.72,0.7,2
3244,141410,Home,2589.72,0.7,2
3245,141435,Home,2590.72,0.7,2
3246,141460,Home,2591.72,0.8,2
3247,141606,Away,2597.56,1.0,2
3248,141631,Away,2598.56,0.9,2
3249,141656,Away,2599.56,0.9,2
3250,141681,Away,2600.56,0.9,2
3251,141706,Away,2601.56,0.9,2
3252,141731,Away,2602.56,0.9,2
3253,141756,Away,2603.56,0.9,2
3254,141781,Away,2604.56,0.9,2
3255,141806,Away,2605.56,0.9,2
3256,141831,Away,2606.56,0.9,2
3257,141856,Away,2607.56,0.9,2
3258,141881,Away,2608.56,0.9,2
3259,141906,Away,2609.56,0.9,2
3260,141931,Away,2610.56,0.9,2
3261,141956,Away,2611.56,1.0,2
3262,141981,Away,2612.56,1.0,2
3263,142006,Away,2613.56,1.1,2
3264,142031,Away,2614.56,1.3,2
3265,142056,Away,2615.56,1.5,2
3266,142081,Home,2616.56,0.6,2
3267,142106,Home,2617.56,0.6,2
3268,142131,Away,2618.56,1.3,2
3269,142156,Away,2619.56,1.3,2
3270,142181,Away,2620.56,1.4,2
3271,142206,Away,2621.56,1.4,2
3272,142231,Away,2622.56,1.4,2
3273,142256,Away,2623.56,1.5,2
3274,142281,Away,2624.56,1.5,2
3275,142306,Away,2625.56,1.5,2
3276,142331,Away,2626.56,1.4,2
3277,142356,Away,2627.56,1.3,2
3278,142381,Away,2628.56,1.3,2
3279,142406,Away,2629.56,1.3,2
3280,142431,Away,2630.56,1.3,2
3281,142456,Away,2631.56,1.4,2
3282,142481,Away,2632.56,1.5,2
3283,142506,Away,2633.56,1.6,2
3284,142531,Away,2634.56,1.9,2
3285,142556,Away,2635.56,2.0,2
3286,142581,Away,2636.56,2.2,2
3287,142606,Away,2637.56,2.6,2
3288,142631,Away,2638.56,2.7,2
3289,142656,Home,2639.56,0.6,2
3290,142681,Home,2640.56,0.5,2
3291,142706,Home,2641.56,0.5,2
3292,142731,Home,2642.56,0.5,2
3293,142756,Home,2643.56,0.6,2
3294,142781,Home,2644.56,0.6,2
3295,142806,Home,2645.56,0.6,2
3296,142831,Home,2646.56,0.6,2
3297,142856,Home,2647.56,0.6,2
3298,142881,Home,2648.56,0.7,2
3299,142906,Home,2649.56,0.7,2
3300,142931,Home,2650.56,0.7,2
3301,142956,Home,2651.56,0.8,2
3302,142981,Home,2652.56,0.9,2
3303,143006,Home,2653.56,0.9,2
3304,143031,Home,2654.56,0.8,2
3305,143056,Home,2655.56,0.9,2
3306,143081,Home,2656.56,1.0,2
3307,143106,Home,2657.56,1.2,2
3308,143131,Home,2658.56,1.3,2
3309,143156,Home,2659.56,1.4,2
3310,143181,Home,2660.56,1.4,2
3311,143206,Home,2661.56,1.4,2
3312,143231,Home,2662.56,1.5,2
3313,143256,Home,2663.56,1.6,2
3314,143281,Home,2664.56,1.6,2
3315,143306,Home,2665.56,1.5,2
3316,143331,Away,2666.56,0.6,2
3317,143356,Away,2667.56,0.6,2
3318,143381,Away,2668.56,0.6,2
3319,143406,Away,2669.56,0.7,2
3320,143431,Away,2670.56,0.8,2
3321,143456,Away,2671.56,0.8,2
3322,143481,Away,2672.56,0.9,2
3323,143506,Away,2673.56,0.9,2
3324,143531,Away,2674.56,1.2,2
3325,143556,Away,2675.56,1.5,2
3326,145557,Home,2755.6,1.2,2
3327,145582,Home,2756.6,1.3,2
3328,145607,Home,2757.6,1.4,2
3329,145632,Home,2758.6,1.5,2
3330,145657,Away,2759.6,0.6,2
3331,145682,Away,2760.6,0.7,2
3332,145707,Away,2761.6,0.6,2
3333,145732,Away,2762.6,0.6,2
3334,145757,Away,2763.6,0.6,2
3335,145782,Away,2764.6,0.6,2
3336,146499,Home,2793.28,2.1,2
3337,146524,Home,2794.28,2.1,2
3338,146549,Home,2795.28,2.0,2
3339,146574,Home,2796.28,2.1,2
3340,146599,Away,2797.28,0.6,2
3341,146749,Away,2803.28,0.7,2
3342,146774,Away,2804.28,0.7,2
3343,146799,Away,2805.28,0.7,2
3344,146824,Away,2806.28,0.7,2
3345,146849,Away,2807.28,0.6,2
3346,146874,Away,2808.28,0.6,2
3347,146899,Away,2809.28,0.6,2
3348,146924,Away,2810.28,0.6,2
3349,146949,Away,2811.28,0.6,2
3350,146974,Away,2812.28,0.6,2
3351,146999,Away,2813.28,0.7,2
3352,147024,Home,2814.28,1.2,2
3353,147049,Home,2815.28,1.4,2
3354,147505,Away,2833.52,0.9,2
3355,147530,Away,2834.52,0.9,2
3356,147555,Away,2835.52,0.9,2
3357,147580,Away,2836.52,1.0,2
3358,147605,Away,2837.52,1.1,2
3359,148684,Away,2880.68,0.9,2
3360,148709,Away,2881.68,0.9,2
3361,148734,Away,2882.68,1.1,2
3362,148759,Away,2883.68,1.3,2
3363,148784,Away,2884.68,1.4,2
3364,148809,Home,2885.68,0.9,2
3365,148834,Home,2886.68,0.9,2
3366,148859,Home,2887.68,0.8,2
3367,148884,Home,2888.68,0.8,2
3368,148909,Home,2889.68,0.9,2
3369,148934,Home,2890.68,0.9,2
3370,148959,Away,2891.68,0.9,2
3371,148984,Away,2892.68,0.9,2
3372,149009,Away,2893.68,0.9,2
3373,149034,Away,2894.68,0.8,2
3374,149059,Away,2895.68,0.8,2
3375,149084,Home,2896.68,0.8,2
3376,149202,Away,2901.4,0.9,2
3377,149227,Away,2902.4,1.0,2
3378,149252,Away,2903.4,1.0,2
3379,149277,Away,2904.4,0.9,2
3380,149302,Away,2905.4,0.9,2
3381,149327,Away,2906.4,0.9,2
3382,149352,Away,2907.4,0.9,2
3383,149377,Away,2908.4,0.9,2
3384,149402,Away,2909.4,0.9,2
3385,149427,Away,2910.4,0.9,2
3386,149452,Away,2911.4,0.9,2
3387,149477,Away,2912.4,0.9,2
3388,149502,Away,2913.4,1.0,2
3389,149527,Away,2914.4,1.3,2
3390,149552,Home,2915.4,0.8,2
3391,149577,Home,2916.4,0.8,2
3392,149602,Home,2917.4,0.7,2
3393,149627,Home,2918.4,0.7,2
3394,149652,Home,2919.4,0.7,2
3395,149677,Home,2920.4,0.7,2
3396,149702,Home,2921.4,0.7,2
3397,149727,Home,2922.4,0.7,2
3398,149752,Home,2923.4,0.8,2
3399,149777,Home,2924.4,0.8,2
3400,149802,Home,2925.4,0.9,2
3401,149827,Home,2926.4,0.9,2
3402,150614,Home,2957.88,1.2,2
3403,150639,Home,2958.88,1.2,2
3404,150664,Home,2959.88,1.2,2
3405,150689,Away,2960.88,0.7,2
3406,150714,Away,2961.88,0.7,2
3407,150739,Away,2962.88,0.7,2
3408,151084,Home,2976.68,1.4,2
3409,151109,Away,2977.68,0.7,2
3410,151134,Away,2978.68,0.7,2
3411,151376,Home,2988.36,1.5,2
3412,151401,Away,2989.36,0.7,2
3413,151426,Away,2990.36,0.7,2
3414,151451,Away,2991.36,0.7,2
3415,151476,Away,2992.36,0.7,2
3416,151501,Away,2993.36,0.7,2
3417,151526,Away,2994.36,0.7,2
3418,151551,Away,2995.36,0.7,2
3419,151576,Away,2996.36,0.7,2
3420,151601,Away,2997.36,0.7,2
